Nome,Marca,Preço Original,Preço com Desconto,Percentual de Desconto,Link
Samsung Galaxy S9+ Plus 128gb 6gb Dual Preto Seminovo Nota,Samsung,1099.0,989.0,10.01,https://produto.mercadolivre.com.br/MLB-4041266616-samsung-galaxy-s9-plus-128gb-6gb-dual-preto-seminovo-nota-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=44&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy A53 128gb Seminovo Ótimo,Samsung,1149.0,1011.0,12.01,https://produto.mercadolivre.com.br/MLB-4645214298-samsung-galaxy-a53-128gb-seminovo-otimo-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=43&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy S9+ Plus 128gb Ultravioleta 6gb Dual Seminovo,Samsung,1149.0,1034.0,10.01,https://produto.mercadolivre.com.br/MLB-3458446993-samsung-galaxy-s9-plus-128gb-ultravioleta-6gb-dual-seminovo-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=41&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Usado: Samsung Galaxy A53 5g 128 Gb Preto Bom - Trocafone,Samsung,,1048.0,,https://produto.mercadolivre.com.br/MLB-3286386481-usado-samsung-galaxy-a53-5g-128-gb-preto-bom-trocafone-_JM?hide_psmb=true#promotion_type=DEAL_OF_THE_DAY&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=38&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=DEAL_OF_THE_DAY
Samsung Galaxy S20 Fe 128gb Cloud White  Branco Seminovo Nfe,Samsung,,1139.0,,https://produto.mercadolivre.com.br/MLB-3468296345-samsung-galaxy-s20-fe-128gb-cloud-white-branco-seminovo-nfe-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=37&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy J5 Prime Dual Sim 32 Gb Preto 2 Gb Ram,Samsung,,366.0,,https://produto.mercadolivre.com.br/MLB-3721519117-samsung-galaxy-j5-prime-dual-sim-32-gb-preto-2-gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=36&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy A51 128gb Dual Sim Preto,Samsung,1199.0,1019.0,15.01,https://produto.mercadolivre.com.br/MLB-4582098288-samsung-galaxy-a51-128gb-dual-sim-preto-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=34&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy A24 Dual SIM 128 GB preto 4 GB RAM,Samsung,1599.0,1151.0,28.02,https://www.mercadolivre.com.br/samsung-galaxy-a24-dual-sim-128-gb-preto-4-gb-ram/p/MLB23207309?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB23207309&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=16&search_layout=grid&type=product&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Smartphone Samsung S20 Fe 4g 128 Gb Azul Seminovo Muito Bom,Samsung,,1189.0,,https://produto.mercadolivre.com.br/MLB-3676688261-smartphone-samsung-s20-fe-4g-128-gb-azul-seminovo-muito-bom-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=30&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy A25 5g, Câmera Tripla Traseira De Até 50mp, Selfie De 13mp, Tela Infinita Super Amoled De 6.5  120 Hz, 128gb, 6gb, Processador Octa-core, Dual Chip - Azul Escuro",Samsung,1449.0,1299.0,10.35,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=twisxTK%2FqBl2%2FWHzerUh8wTH7tzuZFL%2FK5q0EDd56C7cVyla0CGcrkn1bDeZ38bQltoHV2VmFedzijjwm92JaDE968kNomZZv4QZTw52iJlV5adC4%2FG1e1Pc03wGM5SoL0zhVAT81G2m40tmcFIa5s6ahX1DfW%2BR2Z5%2FMaYmCE6QXZYfgPT83RsOfzDf6%2Feo4sLmRPoIPY%2BMYE1w0UcoN4CxxzHjHUnCyVQaUpwEkJFztn0sT%2Fd7FQ%2Fdx2gOHKf0OQJcBa5Tv3J2PjbZrlZzIe8JxKb%2BGByezork7TvAN8Fn3RAnnTRY072oDDNL7IBokvRJCnTbWojZDN1PB6BpbxdwUIN6BQmS2COvAZxkeNjnK%2FTOaj%2B1%2BlLvosFf15yYeIPJgmIu5mNsnaJrpwtLVID1q995lnKan5ADiHM5aqbQHXrh08lg3%2FR7cKxTLmkXMktiVFAdjK%2B492y3IC4OcmAzMpvHkXs2MpkE0gI11n4K%2BY1d3uPqgDpWsP448%2FkueIdLwbARITfvG1EfcgeH105Uyz6BA3oBeAEBp8bviVXX1Cfd%2FqBwqYo48Tnl%2BXU7K76DUXVZ1xSygo%2FGKfrIEmhWoY5FiFeaKIsGZ8paa9LRrRAa9RggGdGmJIDxdwPppBPOPbvogDTr86pX0jvRVLSDiy8lgEetjcjXun4ONuWg%2FWXPLUYj6nl25Dctu2n7q7wl%2FV4xVKYwfVPg%2B%2BT8jZLqB8rJN6wQ8Rcc1jtan075iby1uFThi3QKMZtDpmOcEfzaoVCgZldkQsUxhhdtmZOpVs7lLAYI7ikFsUQW%2F94s004J3MJAT3jRrCz9q0ey77l6qDd6JvMO2c6p8ybtO2FCMHRZKZP%2FycbJpqc4v6Nsc0stDnzkbRJEbuPPjdSyoFbgELZhO%2FdpVrvx3NtWg9llTNuX%2Bw%2BPuAT9N8lhXW%2BujrxWPlfRSUkQFtHzBdMgjF5tLhMfMYcCZ5jR8PoxEP5rIx7KJpmTU8xvGUbLb%2Bb18CCre6CRZxH6jyr1%2BA%2BOeH7EJ9CuHGPZR7TcWwlCBHCAMZFNMV0miaWPfUeZXvbi4B6W4r6co%2BVYKLa%2Bsa2v%2BSRV&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A35 5G 5G Dual SIM 128 GB Azul-claro 6 GB RAM,Samsung,2499.0,1645.0,34.17,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=iiD6WltXupEEd5oonwR8uOjASjo%2F6LDj3%2BBDkZLDcz%2FAGU%2FP%2F8OeelvbSbjyIG2cZ7Oqd7FkGeYhoeNkSzpfKHuZ0KXN4M1d9FIacbXkWFQ3cL7GNtyDikn%2BgtykhoUXJK9aPq1h7cm%2FgXZmrr9a%2BtEZeLrWFsofqy7cNekoH4igN3KubIIWyL3qX5VyPWhYv33Exaif3sBGCDhFvnW1onFqSaLZMIipZ1nr%2FyXosURCHx%2BQNOJByZw2EAM3CwqCx8B94mP0zgT4494wsw%2BoIgkD0OYT3SeLj5g7k7rl1d5BR93dkEkk0kDBY%2F3gNKrW9f3O6kEs3BzFtRfJrYjEiM3JJ5ezMf58FSIU0qG%2BSb0gMZrhrLrdw6LIhFGGcB7YQrh68oXL2Thi3xa32f6Htnxi8DjB3K8NGApHpYzc%2Bo4tfrSTPBQ3ciRDG4BznhpRKN3AbdSWCC20CBFyaSgoreHWA0A4BtKnmTwQB3Lxac9bI1ZPpoHmxaePIlyjv6qRP0t13UV8ezp7M58vBZBL%2BGma%2BdCrNWgQoAtjxF3z75Hd0AayFcTcG39GBnzQZNULedCw8irEadxzOKr62b7v1FN79RfaNfAVoxhv2CiBtXy0I57ATtUHneC8ww6pyNGOAqUf804P4jhGosmjERFqu22s7TKlhGM8LNJqdk%2FvtVlgR%2FdQ9PPCGhOQoYC5iORHt7b1maorLlXqwiEN4zeiI37ynI1pbazDYE5Pp1g6V2jm6ABykFIbGOp7YbEyEgoeMDozWDZL1EXYmGTsAgs%2F88ooXu8ghFAHvXXtsVg1JQ1pqHXD%2Fw%2B25FUM9gW35UHgFZa92ZHnHZORkEskr77q8hBdMBnb5ed1N6t7GP37WxmftzJTec0SnL6eFU3HU2rB3k8z7pN2cBFGqYkhC0FmGUlnVEkDJBL%2FKFDohU79qum%2FUQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Celular Samsung S20 Fe 5g 128gb 6gb Ram Excelente Barato,Samsung,1699.99,1274.0,25.06,https://produto.mercadolivre.com.br/MLB-3407188891-celular-samsung-s20-fe-5g-128gb-6gb-ram-excelente-barato-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=25&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy M15 5g, 6.000mah, Câmera Tripla Até 50mp, 128gb - Azul Escuro",Samsung,1299.0,999.0,23.09,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=eRWyH1ZqyhSfH45LA6k660NNJXJgc%2FKHgecHPi%2B2O3J5PqWS3IP0i7L3Amxi4pjnGotBPjDS9YzX1LYpWy99ljIqY72NdyJKMg1iOK%2FQMCx%2BRZC61WbV6jLIzb6cWVseohOMVch1Jmtfm0uCiQjsixR4OFLo5xl4PGxPaZTmqTYyTrvqQ5B9ZNnRC7V3dF4A%2BXf%2FX5pAcwiTr9XCBBVytVXrayHw8I%2Bn2Eft8rSIx9AVKP35b3qlr%2Ft7sN6AW9atKRrVEB37SC6%2FkhgWhSDJowGsbSC856BEcgA2r4NNZ8Q1O7ms6F59sVUm5xhUJXWstTKIFURthe%2BitJQpRCelpUX1zMzA0P21vi0Q2ZobnHjQwv3vY22HWJbLm1VwizUPw69Wi9HAqQpq9BQZi0yznjd3gl0tf0ZYengf40elenzvTzMIIEMTy47ggyk0snRryBW76LMBeiDlGQzuErf7Gdld1CSDYrJ63K4kz8mhflfDDvkRe%2FZbgkxHcLxaExPXFH1cEsU8gOqBhQyn0qx%2FkTPpw759wQBacLtSe48OQyCziRNBOyCiKbfE6AvhvsoO6TZAG%2BGsUUMccRXmWr2%2FP1E1e3n4WtN4iMLvXVaWXb3zMqGF590BpP%2FxCVO3FW9ZkWdRNverfShTrB5D3Ui%2BZI5MUSwueSVVOYM9DsRXMaLhuCV7cdnB87KpwLM4lbrpzVdyrebL%2BsVaDyCDzAtU7SQxZ84cu2MMu0wAnCfbGD59ioyEY%2BOlTG54Y%2FPw633zejnCy2z8agq7OnFT9q4tNyYZ28Cl7wbetdWfy50jwgVLhOuXh5D%2BXNgeQKvPcS77aftDsmtWoHJ2MtmmRqX2AkrP%2BYDJYB4mqJhJfL5mzhU49inVM%2FN%2F4eZq%2B%2B8qDDOGZ8tRBaGNySMUQFAFPJsxEXbirALRoRiHspYnyRArMhDaWykrKICYQ6SOaOOs1wY%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A22 5g 5g Dual Sim 128 Gb Branco 4 Gb Ram,Samsung,1018.0,916.0,10.02,https://produto.mercadolivre.com.br/MLB-4663778628-samsung-galaxy-a22-5g-5g-dual-sim-128-gb-branco-4-gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=47&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy A25 5G Dual SIM 256GB Azul-escuro 8GB RAM,Samsung,2331.66,1329.0,43.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=UJOILc9LEHYjEK6BYrP2RQ8o%2BUoMHQabq9u0yiUHAdbBOOwQLxIR9L3wovQBj1sQepMg1AXmfGr2BuvgXaGIHOMRKPD4vZ8TV7dbN0xbAfcjBZ5DEYd3W2DlLKhI9P4Q1lpKSULuitC1F8rFyb602WFBUwsSHf7UKrX1rHH2e%2BLZUA9bPGM3jybLPFjE7%2FfUUWy5EYRQ2IBVihbF0r6zp1kNiPQgepPEBt1U15vcoKa3Ys5nHuRXyvLslWk4WXFZ2%2FENqp1euGvoa6sbkd0KbA3hVBqp4PD2cf%2BQhhuu6q8pTwwGSjrxA8%2B0e9ZFI5dns%2FzqKB2q84b%2F09ggwHBoUFwQC68lR00dc%2BhY1wM0kBuJn4R7gA1x7RUDddCYIGy%2FvQ0vNa4HSVQiZIVpiXJI%2BCPjO9U8K9M9IgRWlLDk8zfH4O%2FReJzI11Ug%2BkC%2BHWSbQt0dDgHZok7S%2FB1w26WmCVPSZrnFTTdwrb83v01STeoyWTlFofJn4tqMTQkJ4vNoNzPk41mirSkqKCPNDULlEGZ%2FW9reb97Vl0tBdGixzpOgMdTfXwQs4ZdsL5gANapoKQncvqmE%2BC7stV9vqs3a6uOKU8lHO1rHcyCGcRgBBRHPfUQmCRuH41XQopWPUj0lU5%2Be%2BdMfFNKEgidOMO5iiRewVgI5fHo6bAEXzDr39UKO%2FiFxdmaZ3kqB1aVH5mez8vSZtN%2Fzc6VRFHnWzyvNjwD%2BK44YJl4VfDjHaBolkSP2Xk5D38AYXErqPL5XqA34KxQ7UWzqALCvXaow8r2bQ4KxRztGamqImkraIsu6KL3j4JkxyNVlE0JpxXAT9rqLZ3kMmSNQmNp7cGT9vOYQdiO%2BZmBpaiklozjHShQyIgJEXpMfvBLAJ%2F0Ak%2FWTNvlJiivthox5qZMgCJVsCKiq6LrrxQ%2BDuEPgtS3zzA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A13 6.6'' 128gb 4gb Ram Preto Samsung,Samsung,,899.0,,https://produto.mercadolivre.com.br/MLB-4552200452-samsung-galaxy-a13-66-128gb-4gb-ram-preto-samsung-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=cf13426c-dc48-457a-8851-ff10c4d436a8&position=48&search_layout=grid&type=item&tracking_id=de4883f0-943b-4f8b-ae05-7cf0c951037f&deal_print_id=51161b73-c3bc-41b3-8c2f-9fb8c14ae27c&promotion_type=TODAY_PROMOTION
Samsung Galaxy A9 (2018) Dual Sim 128 Gb Preto-caviar 6 Ram,Samsung,,762.0,,https://produto.mercadolivre.com.br/MLB-4736908272-samsung-galaxy-a9-2018-dual-sim-128-gb-preto-caviar-6-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=19&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Smartphone Samsung Galaxy A01 Octa-core 32gb Azul Seminovo,Samsung,599.99,540.0,10.0,https://produto.mercadolivre.com.br/MLB-3712244443-smartphone-samsung-galaxy-a01-octa-core-32gb-azul-seminovo-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=40&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Samsung Galaxy A11 Dual Sim 64 Gb (recondicionado),Samsung,579.99,510.0,12.07,https://produto.mercadolivre.com.br/MLB-3306077671-samsung-galaxy-a11-dual-sim-64-gb-recondicionado-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=39&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Samsung Galaxy J7 Dual SIM 16 GB preto 1.5 GB RAM,Samsung,,699.0,,https://www.mercadolivre.com.br/samsung-galaxy-j7-dual-sim-16-gb-preto-15-gb-ram/p/MLB6143477?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB6143477&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=11&search_layout=grid&type=product&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Telefone Celular Samsung A30 64gb 4g Ram Seminovo Tv Digital,Samsung,,709.0,,https://produto.mercadolivre.com.br/MLB-4695950126-telefone-celular-samsung-a30-64gb-4g-ram-seminovo-tv-digital-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=33&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Samsung Galaxy A12 64gb Branco (recondicionado),Samsung,749.99,659.0,12.13,https://produto.mercadolivre.com.br/MLB-3768229396-samsung-galaxy-a12-64gb-branco-recondicionado-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=31&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Samsung Galaxy S10e 128 Gb Com Burn-in,Samsung,749.99,659.0,12.13,https://produto.mercadolivre.com.br/MLB-3554327569-samsung-galaxy-s10e-128-gb-com-burn-in-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=26&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Samsung Galaxy A05 Dual SIM 128 GB prateado 4 GB RAM,Samsung,1331.67,799.0,40.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=WXI%2FYwvff58VjBg0gHdM0KeC8fw986FoMgxeZcNHZtrVVk28wgWETLsVMcMl3ILcS5ZPptMTvteErzj%2F%2BPe313yjNkZIV9haSjBDIsnw7hGktvgGlqwXCRs1gx35HElQkV3l8PyCZekDu9tO2jla%2FbVyAbKy2OuDzU7YCIG61JHdW3tgeVZ%2BUYW4rawyoShCVTP8n5WAtkZoEX8ACbyPRIL67E3FNYUu6jAsieeV2W9hV4J2IM%2BoqecuazxD%2B5gvrzq4CPzvmD6r8P3GY4mn%2BUYwXvQ%2Ff6I5jeEZDsqU5%2Bp0jy43TY9x8%2B9KNHELxMDwgIpp219apV8ho9UMrv3gHJ7Mr3WeMJdp%2FycPzxEuCCoKcTOGvvyU27f3a1ldyHwH4lhUZCmNejXoN6nXM3CiADoxPWj9irPWJuqsb1AA1AwujoxctNTyvnPQvNHUiPEQT5mrGD1UXWjNypgMDPWhEkFrj7PP12V%2F%2FhJLFT3Q6DnQkcIFRMSFgnDkVgJbbmTSvsYSzrm1o7eHkTP3iXbFnBF66RrJPp5EWue%2FSuOnzAV3huwHcCm10vN7c%2BcVFCbh8PGwKRG5nUJZvbluD1XfbYHWsdfV52ywAZPUgitd4jtBc2Kss2cHicwIB%2Fwq%2Byt%2BSEUiI%2BTiHtMOv5J4HlDNBpeBs6agnwD%2BIZpl6AmHk0zA%2Fj7j4qRoa9aJjChAvOwObKj0ClY8yCbocICVl5YwqihxTJW29gl48NUTyBngNoUwa2YvAAheJzv09PPEADMA2N1HjP3hUfeLLjvSJF7GD6y7RS4upNkvgENgb72u%2Fdk5ECklwG3AKybHinh63kKXzJhjdWr4ceGWKD96ebZFq9DSreMbwWK2%2BnI7u0XT7t2ZumptKimtGmRewAX%2B0O54khA7AMtHsWDgZpLmA8bNL%2Fj1sATPGQ8ZIr7m&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A05 Dual SIM 128 GB verde 4 GB RAM,Samsung,1331.67,799.0,40.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Clz4NniY%2BalL6Jaf5Qd97hyX%2FZP%2FIuSutOwySSuKp7OV5ksMqrYmC%2FRQkYt%2BhxWUp9OR47hgGnxZGa%2B2gEbZL%2FxtfAzonV%2BjOA0zpQyv6FPABf2JXsZRN01T3%2FbFYmJcWxR6qEZ6X0g3xgRxwcSj5Vf%2Brmxs77Jo0a1q15YTNZch288qhhwripwd5MkJL2kQ4M7k7%2Bul91%2BpawgsMtOCUPsjL8wVnEYDhiqUBFvylvtP8GHoO3hZAk1U7tdgFv18pj2bGQE5I1OK0P5cNo3cil7qXAVqjEBaPrtacFeYPAeFw04LXm7dYMHOcNinaQr3bxtlYJuxZ4Nwk4ZFJtnhI6YNIrTlnRViKsM%2BiT08hOztKuuEjLhCWk5yRwB%2BC5Z577d3c6JZkeP90HrSnaBwWYKKoEPubp14wop5i7ak7TuFcB%2FKBnbxYjInpxImro1nVvEo23Fu%2Fx3h9CTK1pjVJhr9rqOcpA84zlfy8B7NyaMcm%2FJqgUeIoDfr%2FoQSorWDf4pONSKTwW8RlNTD8IsxTukryKju6MtFYBZQz0fBF65IbTPuEtgT61sccaoSoo67%2FX2BQp%2Fgl3WFb97p2c3X%2BM%2FVA1R4WY97h0ODlCJt%2B3VXJyDVBtVvk%2FZ5%2Fbmp0eLoXwWgr2arwSJ97GZ5E4tGz2%2BEsyPLml8hDhmMgdVteydeK8IBOR4E7aLR5coRLPERLrId1j0QueoiBQXsqv%2FwgNdvqUbpkilxa%2FVS76SDjAh7tK4N5DJKcN%2FQabPnHtI45M%2FmdagxEQR886pLVMmxILDXl3V1bmkdWaKUnlWuHtvbZsJdxlHIkdVLz7VsLBKKMbnW6u%2FCV3531yfBhIXIvgKFcEcsCIEfnn1hz%2Fj0EqfluVtd5gxMqRBIvGAXSzitYnVjNMZpMmTld05zoOk1XakC1dHuZQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A24 128 GB preto 4 GB RAM,Samsung,1498.34,1099.0,26.65,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=7GG2xn54HpKKltnfZMpkweSZgjP20YojlzCTV0e3J2VDSuV1kxlH4RCBU1MXhxMS8e0QaUg9Thb2rGu%2FSPci3sdr%2F8PwFS6nJsX8QmRDScrsrxHT5mJjz8TnwI%2F9JxmW1G4yvIQZzuDSM%2Bj4mnWmYdCuyAy6fdQ%2BTEh4cONE5%2F1TiCEZCWqoQ2pdLM0Vljt2BJZBwkxyDJaVvfMjctKQ4kurEgjKv3tWZLS4SAPz8GnmjmklielcFTg5T%2BR3E779%2BjO6RIX%2F%2FcZs0aCJ9PXo1uNtHVscjI0XY4ivaw6dyQFiIiYObLYZjCQeUzgb4FgmWFTBKs8QHG9fpqMauzJFuGnFUwvS%2BA3aWI62j6X31OVFk%2BiX%2BXKT%2FpDkWv3hNmfsZnBVozFx442KyHuGtrjcTIjfOnfcTEtEHhRh0XDNfATYS9dPw%2Fknfdnp3BO%2BwFxzyuXV5DaTzJgNauP3%2B4h4z6LL%2BRPJ1C7mjZiCdTuMlm3%2B5FAcQFfmx5huNswGGUu5Y5Nq2Bvuk8Y0cOE6HH1UHyiGlmS%2BV%2BxRGySwRhb9bTsArAQxxGz4z1cTKCcCITBo8Kq1WlWiXK5Z40CuwPB%2BcEpT0Scp2qJYKuek9OGXqbOE2N9aabMY%2Fj08Ab6gNYVLSPmIhQVVLxwbF20tkA7f1InatBzT%2BKYpbOfHZlpjTmrp6wte49vcfJlWNlrDVFX2gmoJ1Wxr5JRD3717cpGSyVFvbVLt%2FgE0VyQ1qxo9gRD05d1BNEYCJzerlxqCf3yMXf9DOgCYsRHQSr5UDEpHbpbeoiSv9DV5LjSgsd%2BhYm6sXJa%2Bw8KCL72mv6InPyx3UgMXFsOEaLqmHGueC9IyvFfWO%2BHwGGEw1tYkod2Gk2fzVxiZWUDBvrrbA096f7pUnywat334mgpJyDFwRaYV&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
